title,price,city,district,surface_m2,rooms,bathrooms,floor,construction_year,listing_url,price_per_m2,property_age,floor_group,price_segment,surface_segment,city_district,has_price,has_surface,has_rooms,has_bathrooms,has_floor,has_construction_year,is_ground_floor,is_basement
Appartement de Luxe 2 Pièces à Prestigia Jade,2400000.0,Marrakech,Bouaakkaz,75.0,2.0,2.0,1.0,,https://www.avito.ma/fr/bouaakkaz/appartements/Appartement_de_Luxe_2_Pi%C3%A8ces_%C3%A0_Prestigia_Jade_57652652.htm,32000.0,,Low floor,Premium,Medium,Marrakech | Bouaakkaz,1,1,1,1,1,0,0,0
Appartement à vendre 68 m² à Agadir,740000.0,Agadir,Hay Mohammadi,68.0,2.0,1.0,6.0,,https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_%C3%A0_vendre_68_m%C2%B2_%C3%A0_Agadir_57559337.htm,10882.35,,High floor,Mid-range,Medium,Agadir | Hay Mohammadi,1,1,1,1,1,0,0,0
Appartement excellent à vendre,200000.0,Essaouira,Centre Ville,120.0,3.0,1.0,1.0,,https://www.avito.ma/fr/centre_ville/appartements/Appartement_excellent_%C3%A0_vendre_57841234.htm,1666.67,,Low floor,Budget,Large,Essaouira | Centre Ville,1,1,1,1,1,0,0,0
Studio vue mer pour investissement Airbnb,850000.0,Tanger,Malabata,,1.0,1.0,3.0,,https://www.avito.ma/fr/malabata/appartements/Studio_vue_mer_pour_investissement_Airbnb_57819390.htm,,,Mid floor,Mid-range,Unknown,Tanger | Malabata,1,0,1,1,1,0,0,0
Appartement à vendre à Sidi Kacem 85 m²,600000.0,Sidi Kacem,Toute la ville,90.0,2.0,2.0,4.0,,https://www.avito.ma/fr/sidi_kacem/appartements/Appartement_%C3%A0_vendre_%C3%A0_Sidi_Kacem_85_m%C2%B2_56161941.htm,6666.67,,Mid floor,Mid-range,Medium,Sidi Kacem | Toute la ville,1,1,1,1,1,0,0,0
Studio de 60 m² à vendre à Marrakech,1140000.0,Marrakech,Guéliz,60.0,1.0,1.0,4.0,,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Studio_de_60_m%C2%B2_%C3%A0_vendre_%C3%A0_Marrakech_57765700.htm,19000.0,,Mid floor,Upper mid-range,Medium,Marrakech | Guéliz,1,1,1,1,1,0,0,0
Appartement à Vendre Avec Vue Dégagée sur MER,3300000.0,Sidi Bouknadel,Toute la ville,180.0,3.0,2.0,1.0,,https://www.avito.ma/fr/sidi_bouknadel/appartements/Appartement_%C3%A0_Vendre_Avec_Vue_D%C3%A9gag%C3%A9e_sur_MER_56471763.htm,18333.33,,Low floor,Premium,Very large,Sidi Bouknadel | Toute la ville,1,1,1,1,1,0,0,0
Appartement de 80 m² à Kénitra al maghrib al arabi,640000.0,Kénitra,Al Maghrib Al Arabi,80.0,2.0,2.0,1.0,,https://www.avito.ma/fr/al_maghrib_al_arabi/appartements/Appartement_de_80_m%C2%B2_%C3%A0_K%C3%A9nitra_al_maghrib_al_arabi_57816665.htm,8000.0,,Low floor,Mid-range,Medium,Kénitra | Al Maghrib Al Arabi,1,1,1,1,1,0,0,0
Appartement à vendre 104 m² à Kénitra,1060000.0,Kénitra,Centre,104.0,3.0,2.0,6.0,,https://www.avito.ma/fr/centre/appartements/Appartement_%C3%A0_vendre_104_m%C2%B2_%C3%A0_K%C3%A9nitra_57772034.htm,10192.31,,High floor,Upper mid-range,Large,Kénitra | Centre,1,1,1,1,1,0,0,0
Appartement avec piscine à vendre,480000.0,Oued Laou,Toute la ville,68.0,2.0,1.0,5.0,,https://www.avito.ma/fr/oued_laou/appartements/Appartement_avec_piscine_%C3%A0_vendre_55374022.htm,7058.82,,Mid floor,Budget,Medium,Oued Laou | Toute la ville,1,1,1,1,1,0,0,0
Studios neufs à vendre,1250000.0,Casablanca,Palmier,53.0,1.0,1.0,1.0,,https://www.avito.ma/fr/palmier/appartements/Studios_neufs_%C3%A0_vendre_57668195.htm,23584.91,,Low floor,Upper mid-range,Medium,Casablanca | Palmier,1,1,1,1,1,0,0,0
Appartement à vendre 70 m² à Kénitra bir rami,450000.0,Kénitra,Bir Rami,70.0,2.0,1.0,3.0,,https://www.avito.ma/fr/bir_rami/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_K%C3%A9nitra_bir_rami_57770705.htm,6428.57,,Mid floor,Budget,Medium,Kénitra | Bir Rami,1,1,1,1,1,0,0,0
Vente Appartement vue dégagée sur Mer,3500000.0,Sidi Bouknadel,Toute la ville,185.0,3.0,2.0,3.0,,https://www.avito.ma/fr/sidi_bouknadel/appartements/Vente_Appartement_vue_d%C3%A9gag%C3%A9e_sur_Mer_57574323.htm,18918.92,,Mid floor,Premium,Very large,Sidi Bouknadel | Toute la ville,1,1,1,1,1,0,0,0
Appartement R/2 près château,650000.0,El Jadida,Autre Secteur,93.0,3.0,1.0,2.0,,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_R_2_pr%C3%A8s_ch%C3%A2teau_57821575.htm,6989.25,,Low floor,Mid-range,Medium,El Jadida | Autre Secteur,1,1,1,1,1,0,0,0
Appartement à vendre 90 m² à Kénitra alliance,630000.0,Kénitra,Alliance,90.0,2.0,2.0,1.0,,https://www.avito.ma/fr/alliance/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_K%C3%A9nitra_alliance_57410314.htm,7000.0,,Low floor,Mid-range,Medium,Kénitra | Alliance,1,1,1,1,1,0,0,0
Appartement qui me fait oublier,950000.0,Meknès,Marjane 2,127.0,3.0,2.0,1.0,,https://www.avito.ma/fr/marjane_2/appartements/Appartement_qui_me_fait_oublier_57806444.htm,7480.31,,Low floor,Mid-range,Large,Meknès | Marjane 2,1,1,1,1,1,0,0,0
Appartement à vendre haut standing,960000.0,Kénitra,Val Fleury,109.0,2.0,2.0,3.0,,https://www.avito.ma/fr/val_fleury/appartements/Appartement_%C3%A0_vendre_haut_standing_57235095.htm,8807.34,,Mid floor,Mid-range,Large,Kénitra | Val Fleury,1,1,1,1,1,0,0,0
Appartement à vendre 78 m² à Casablanca,897000.0,Casablanca,Aïn Sebaâ,78.0,2.0,2.0,0.0,,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_78_m%C2%B2_%C3%A0_Casablanca_57644805.htm,11500.0,,Ground floor,Mid-range,Medium,Casablanca | Aïn Sebaâ,1,1,1,1,1,0,1,0
Studio à vendre à Palmier-sup vendable 48m²-3étage,1152000.0,Casablanca,Palmier,60.0,1.0,1.0,3.0,,https://www.avito.ma/fr/palmier/appartements/Studio_%C3%A0_vendre_%C3%A0_Palmier_sup_vendable_48m%C2%B2_3%C3%A9tage_57713710.htm,19200.0,,Mid floor,Upper mid-range,Medium,Casablanca | Palmier,1,1,1,1,1,0,0,0
Appartement jamais habité à Oulfa Farah Salam,390000.0,Casablanca,Oulfa,50.0,2.0,1.0,4.0,,https://www.avito.ma/fr/oulfa/appartements/Appartement_jamais_habit%C3%A9_%C3%A0_Oulfa_Farah_Salam_57737975.htm,7800.0,,Mid floor,Budget,Medium,Casablanca | Oulfa,1,1,1,1,1,0,0,0
Appartement 85 m² à Ain sebaa,920000.0,Casablanca,Aïn Sebaâ,85.0,2.0,2.0,2.0,,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_85_m%C2%B2_%C3%A0_Ain_sebaa_57631155.htm,10823.53,,Low floor,Mid-range,Medium,Casablanca | Aïn Sebaâ,1,1,1,1,1,0,0,0
lotissement riyad sahel,490000.0,Had Soualem,Toute la ville,69.0,2.0,2.0,2.0,,https://www.avito.ma/fr/had_soualem/appartements/lotissement_riyad_sahel_56822580.htm,7101.45,,Low floor,Budget,Medium,Had Soualem | Toute la ville,1,1,1,1,1,0,0,0
Appartement à vendre 91 m² à Casablanca,1046000.0,Casablanca,Aïn Sebaâ,91.0,2.0,2.0,3.0,,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_91_m%C2%B2_%C3%A0_Casablanca_57645389.htm,11494.51,,Mid floor,Upper mid-range,Medium,Casablanca | Aïn Sebaâ,1,1,1,1,1,0,0,0
Appartement à vendre 55 m² à Casablanca,1200000.0,Casablanca,Ferme Bretone,55.0,2.0,2.0,1.0,,https://www.avito.ma/fr/ferme_bretone/appartements/Appartement_%C3%A0_vendre_55_m%C2%B2_%C3%A0_Casablanca_57645415.htm,21818.18,,Low floor,Upper mid-range,Medium,Casablanca | Ferme Bretone,1,1,1,1,1,0,0,0
Vente Appartement 2 pièces de 44 m2 à Zenata,880000.0,Zenata,Toute la ville,44.0,1.0,1.0,8.0,,https://www.avito.ma/fr/zenata/appartements/Vente_Appartement_2_pi%C3%A8ces_de_44_m2_%C3%A0_Zenata_57526453.htm,20000.0,,High floor,Mid-range,Small,Zenata | Toute la ville,1,1,1,1,1,0,0,0
🏡 Appartement à vendre à Parc Rahma - Excellent emplacement près de la mer,295000.0,Casablanca,Errahma,50.0,2.0,1.0,1.0,,https://www.avito.ma/fr/errahma/appartements/___Appartement_%C3%A0_vendre_%C3%A0_Parc_Rahma___Excellent_emplacement_pr%C3%A8s_de_la_mer_57841144.htm,5900.0,,Low floor,Budget,Medium,Casablanca | Errahma,1,1,1,1,1,0,0,0
Appartement à vendre,1020000.0,Fès,Route Ain Chkaf,90.0,2.0,1.0,0.0,,https://www.avito.ma/fr/route_ain_chkaf/appartements/Appartement_%C3%A0_vendre_57841140.htm,11333.33,,Ground floor,Upper mid-range,Medium,Fès | Route Ain Chkaf,1,1,1,1,1,0,1,0
Opportunité d'investissement près de la gare de Marrakech,1180000.0,Marrakech,Guéliz,45.0,1.0,1.0,2.0,,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Opportunit%C3%A9_d_investissement_pr%C3%A8s_de_la_gare_de_Marrakech_57798982.htm,26222.22,,Low floor,Upper mid-range,Small,Marrakech | Guéliz,1,1,1,1,1,0,0,0
Bel appartement à vendre au lotissement ikhlas,275000.0,Tanger,Autre Secteur,47.0,2.0,2.0,0.0,,https://www.avito.ma/fr/autre_secteur/appartements/Bel_appartement_%C3%A0_vendre_au_lotissement_ikhlas_57807318.htm,5851.06,,Ground floor,Budget,Small,Tanger | Autre Secteur,1,1,1,1,1,0,1,0
Appartement haut standing 3 ch Maarif extension,1980000.0,Casablanca,Maârif Extension,132.0,3.0,2.0,4.0,,https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Appartement_haut_standing_3_ch_Maarif_extension_57286382.htm,15000.0,,Mid floor,Upper mid-range,Large,Casablanca | Maârif Extension,1,1,1,1,1,0,0,0
RESIDENCE CAMUS - Appartement de standing,755000.0,Casablanca,Al Qods,,2.0,2.0,3.0,,https://www.avito.ma/fr/al_qods/appartements/RESIDENCE_CAMUS___Appartement_de_standing_56173422.htm,,,Mid floor,Mid-range,Unknown,Casablanca | Al Qods,1,0,1,1,1,0,0,0
Appartement à Bouznika à bon prix,490000.0,Bouznika,Autre Secteur,,2.0,2.0,1.0,,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_Bouznika_%C3%A0_bon_prix_57112613.htm,,,Low floor,Budget,Unknown,Bouznika | Autre Secteur,1,0,1,1,1,0,0,0
Appartement à vendre 90 m² à Mohammedia,1500000.0,Mohammedia,Autre Secteur,103.0,2.0,1.0,0.0,,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_Mohammedia_57723571.htm,14563.11,,Ground floor,Upper mid-range,Large,Mohammedia | Autre Secteur,1,1,1,1,1,0,1,0
Appt 4ch à Californie,2600000.0,Casablanca,Californie,,4.0,2.0,1.0,,https://www.avito.ma/fr/californie/appartements/Appt_4ch_%C3%A0_Californie_57821933.htm,,,Low floor,Premium,Unknown,Casablanca | Californie,1,0,1,1,1,0,0,0
Vente Appartement 3 pièces de 85 m2 à Casablanca,1350000.0,Casablanca,Roches Noires,85.0,2.0,2.0,0.0,,https://www.avito.ma/fr/roches_noires/appartements/Vente_Appartement_3_pi%C3%A8ces_de_85_m2_%C3%A0_Casablanca_57745577.htm,15882.35,,Ground floor,Upper mid-range,Medium,Casablanca | Roches Noires,1,1,1,1,1,0,1,0
Appartement à vendre 58 m² à Casablanca,330000.0,Casablanca,Tantonville,58.0,2.0,1.0,3.0,,https://www.avito.ma/fr/tantonville/appartements/Appartement_%C3%A0_vendre_58_m%C2%B2_%C3%A0_Casablanca_57841109.htm,5689.66,,Mid floor,Budget,Medium,Casablanca | Tantonville,1,1,1,1,1,0,0,0
Appartements neufs à vendre Dar bouazza,627000.0,Dar Bouazza,Toute la ville,78.0,2.0,2.0,1.0,,https://www.avito.ma/fr/dar_bouazza/appartements/Appartements_neufs_%C3%A0_vendre_Dar_bouazza_56658849.htm,8038.46,,Low floor,Mid-range,Medium,Dar Bouazza | Toute la ville,1,1,1,1,1,0,0,0
À VENDRE – Superbe appartement 77 m²,1350000.0,Casablanca,Les Princesses,77.0,2.0,2.0,4.0,,https://www.avito.ma/fr/les_princesses/appartements/%C3%80_VENDRE___Superbe_appartement_77_m%C2%B2_57569424.htm,17532.47,,Mid floor,Upper mid-range,Medium,Casablanca | Les Princesses,1,1,1,1,1,0,0,0
Appartement vue sur mer et accès direct à la plage,1530000.0,Sidi Rahal,Toute la ville,,2.0,2.0,2.0,,https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_vue_sur_mer_et_acc%C3%A8s_direct_%C3%A0_la_plage_57606971.htm,,,Low floor,Upper mid-range,Unknown,Sidi Rahal | Toute la ville,1,0,1,1,1,0,0,0
Studio à vendre 47 m² à Casablanca,1010500.0,Casablanca,Ferme Bretone,47.0,1.0,1.0,1.0,,https://www.avito.ma/fr/ferme_bretone/appartements/Studio_%C3%A0_vendre_47_m%C2%B2_%C3%A0_Casablanca_57644839.htm,21500.0,,Low floor,Upper mid-range,Small,Casablanca | Ferme Bretone,1,1,1,1,1,0,0,0
Vente Appartement 4 pièces de 98 m2 à Casablanca,1620000.0,Casablanca,Californie,98.0,2.0,1.0,0.0,,https://www.avito.ma/fr/californie/appartements/Vente_Appartement_4_pi%C3%A8ces_de_98_m2_%C3%A0_Casablanca_57503366.htm,16530.61,,Ground floor,Upper mid-range,Medium,Casablanca | Californie,1,1,1,1,1,0,1,0
Vente Appartement 5 pièces de 206 m2 à Casablanca,3300000.0,Casablanca,Maârif Extension,206.0,4.0,2.0,1.0,,https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Vente_Appartement_5_pi%C3%A8ces_de_206_m2_%C3%A0_Casablanca_57655721.htm,16019.42,,Low floor,Premium,Very large,Casablanca | Maârif Extension,1,1,1,1,1,0,0,0
Appartement à vendre 64 m² à Casablanca,1380000.0,Casablanca,Ferme Bretone,64.0,2.0,2.0,2.0,,https://www.avito.ma/fr/ferme_bretone/appartements/Appartement_%C3%A0_vendre_64_m%C2%B2_%C3%A0_Casablanca_57644859.htm,21562.5,,Low floor,Upper mid-range,Medium,Casablanca | Ferme Bretone,1,1,1,1,1,0,0,0
"Appartement 61 m², ascenseur, balcon, aide de l'état, Tanger Balia",915000.0,Tanger,Malabata,61.0,2.0,1.0,1.0,,https://www.avito.ma/fr/malabata/appartements/Appartement_61_m%C2%B2__ascenseur__balcon__aide_de_l_%C3%A9tat__Tanger_Balia_57841066.htm,15000.0,,Low floor,Mid-range,Medium,Tanger | Malabata,1,1,1,1,1,0,0,0
Bel appartement à vendre,890000.0,Mohammedia,Autre Secteur,75.0,2.0,1.0,2.0,,https://www.avito.ma/fr/autre_secteur/appartements/Bel_appartement_%C3%A0_vendre_57841076.htm,11866.67,,Low floor,Mid-range,Medium,Mohammedia | Autre Secteur,1,1,1,1,1,0,0,0
Appartement à vendre 140 m² à la marina casablanca,3900000.0,Marrakech,Autre Secteur,155.0,2.0,3.0,4.0,,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_140_m%C2%B2_%C3%A0_la_marina_casablanca_56472046.htm,25161.29,,Mid floor,Premium,Very large,Marrakech | Autre Secteur,1,1,1,1,1,0,0,0
Appartement à vendre 39 m² à Marrakech,698500.0,Marrakech,Route D'Amezmiz,44.0,1.0,1.0,1.0,,https://www.avito.ma/fr/route_d_amezmiz/appartements/Appartement_%C3%A0_vendre_39_m%C2%B2_%C3%A0_Marrakech_57611206.htm,15875.0,,Low floor,Mid-range,Small,Marrakech | Route D'Amezmiz,1,1,1,1,1,0,0,0
Vente Appartement 2 pièces de 47 m2 à Casablanca,1150000.0,Casablanca,Maârif Extension,47.0,1.0,1.0,2.0,,https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Vente_Appartement_2_pi%C3%A8ces_de_47_m2_%C3%A0_Casablanca_56589055.htm,24468.09,,Low floor,Upper mid-range,Small,Casablanca | Maârif Extension,1,1,1,1,1,0,0,0
Appartement 3 chambres 106 m² garage ascenseur balcon Tanger Balia,1378000.0,Tanger,Malabata,106.0,3.0,2.0,1.0,,https://www.avito.ma/fr/malabata/appartements/Appartement_3_chambres_106_m%C2%B2_garage_ascenseur_balcon_Tanger_Balia_57841044.htm,13000.0,,Low floor,Upper mid-range,Large,Tanger | Malabata,1,1,1,1,1,0,0,0
"Appartement à vendre – Plage des Nations, Salé",1600000.0,Salé,Toute la ville,,2.0,1.0,3.0,,https://www.avito.ma/fr/sal%C3%A9/appartements/Appartement_%C3%A0_vendre___Plage_des_Nations__Sal%C3%A9_57156779.htm,,,Mid floor,Upper mid-range,Unknown,Salé | Toute la ville,1,0,1,1,1,0,0,0
Vente Appartement 3 pièces de 107 m2 à Casablanca,1500000.0,Casablanca,Riviera,107.0,2.0,2.0,6.0,,https://www.avito.ma/fr/riviera/appartements/Vente_Appartement_3_pi%C3%A8ces_de_107_m2_%C3%A0_Casablanca_57702915.htm,14018.69,,High floor,Upper mid-range,Large,Casablanca | Riviera,1,1,1,1,1,0,0,0
"Appartement 150 m², 3 chambres, ascenseur, syndic, sur le boulevard",1950000.0,Tanger,Centre Ville,150.0,3.0,2.0,3.0,,https://www.avito.ma/fr/centre_ville/appartements/Appartement_150_m%C2%B2__3_chambres__ascenseur__syndic__sur_le_boulevard_57841029.htm,13000.0,,Mid floor,Upper mid-range,Very large,Tanger | Centre Ville,1,1,1,1,1,0,0,0
Appartement 200m² haut standing – Moulay Abdelaziz,2500000.0,Tanger,Centre,200.0,5.0,2.0,8.0,,https://www.avito.ma/fr/centre/appartements/Appartement_200m%C2%B2_haut_standing___Moulay_Abdelaziz_57719627.htm,12500.0,,High floor,Premium,Very large,Tanger | Centre,1,1,1,1,1,0,0,0
Appartement à vendre 150 m² à Dar Bouazza,1980000.0,Dar Bouazza,Toute la ville,150.0,3.0,2.0,0.0,,https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_%C3%A0_vendre_150_m%C2%B2_%C3%A0_Dar_Bouazza_57729234.htm,13200.0,,Ground floor,Upper mid-range,Very large,Dar Bouazza | Toute la ville,1,1,1,1,1,0,1,0
Studio 47m Neuf Proche Tram Anoual,1160000.0,Casablanca,Quartier Des Hôpitaux,,1.0,1.0,1.0,,https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Studio_47m_Neuf_Proche_Tram_Anoual_56633394.htm,,,Low floor,Upper mid-range,Unknown,Casablanca | Quartier Des Hôpitaux,1,0,1,1,1,0,0,0
"Appartement 74 m², ascenseur, syndic, déclaration totale",555000.0,Tanger,Tanja Balia,74.0,2.0,1.0,3.0,,https://www.avito.ma/fr/tanja_balia/appartements/Appartement_74_m%C2%B2__ascenseur__syndic__d%C3%A9claration_totale_57840993.htm,7500.0,,Mid floor,Mid-range,Medium,Tanger | Tanja Balia,1,1,1,1,1,0,0,0
"Appartement 56 m², ascenseur, syndic, 5 minutes de Malabata",550000.0,Tanger,Tanja Balia,56.0,2.0,1.0,1.0,,https://www.avito.ma/fr/tanja_balia/appartements/Appartement_56_m%C2%B2__ascenseur__syndic__5_minutes_de_Malabata_57840996.htm,9821.43,,Low floor,Mid-range,Medium,Tanger | Tanja Balia,1,1,1,1,1,0,0,0
"Appartement 80 m², 3 chambres, ascenseur, syndic, 5 minutes de Malabata",750000.0,Tanger,Tanja Balia,80.0,3.0,1.0,0.0,,https://www.avito.ma/fr/tanja_balia/appartements/Appartement_80_m%C2%B2__3_chambres__ascenseur__syndic__5_minutes_de_Malabata_57840986.htm,9375.0,,Ground floor,Mid-range,Medium,Tanger | Tanja Balia,1,1,1,1,1,0,1,0
Appartement Zerktoni Rond Point d'Europe,1550000.0,Casablanca,Mers Sultan,,3.0,2.0,3.0,,https://www.avito.ma/fr/mers_sultan/appartements/Appartement_Zerktoni_Rond_Point_d_Europe_57840984.htm,,,Mid floor,Upper mid-range,Unknown,Casablanca | Mers Sultan,1,0,1,1,1,0,0,0
Appartement à vendre 188 m² à Victoria,1780000.0,Bouskoura,Victoria,188.0,3.0,3.0,1.0,,https://www.avito.ma/fr/victoria/appartements/Appartement_%C3%A0_vendre_188_m%C2%B2_%C3%A0_Victoria_57706487.htm,9468.09,,Low floor,Upper mid-range,Very large,Bouskoura | Victoria,1,1,1,1,1,0,0,0
🔥 Appt Racine 3 chambres 170 m²,3500000.0,Casablanca,Racine,170.0,3.0,2.0,4.0,,https://www.avito.ma/fr/racine/appartements/___Appt_Racine_3_chambres_170_m%C2%B2_57754801.htm,20588.24,,Mid floor,Premium,Very large,Casablanca | Racine,1,1,1,1,1,0,0,0
Appartement à vendre 100m² à Bourgogne Mobilia,1650000.0,Casablanca,Bourgogne,100.0,2.0,2.0,2.0,,https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_100m%C2%B2_%C3%A0_Bourgogne_Mobilia_57752033.htm,16500.0,,Low floor,Upper mid-range,Large,Casablanca | Bourgogne,1,1,1,1,1,0,0,0
Appartement à vendre 119 m² sur 2mars,1606500.0,Casablanca,2 Mars,119.0,3.0,1.0,3.0,,https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_119_m%C2%B2_sur_2mars_57556591.htm,13500.0,,Mid floor,Upper mid-range,Large,Casablanca | 2 Mars,1,1,1,1,1,0,0,0
Appartement à vendre 149 m² à Agdal Rabat,3500000.0,Rabat,Agdal,149.0,3.0,3.0,1.0,,https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_149_m%C2%B2_%C3%A0_Agdal_Rabat_57707656.htm,23489.93,,Low floor,Premium,Large,Rabat | Agdal,1,1,1,1,1,0,0,0
Appartement Rez de jardin à vendre palmeraie,2500000.0,Marrakech,Palmeraie,188.0,2.0,2.0,0.0,,https://www.avito.ma/fr/palmeraie/appartements/Appartement_Rez_de_jardin_%C3%A0_vendre_palmeraie_57250824.htm,13297.87,,Ground floor,Premium,Very large,Marrakech | Palmeraie,1,1,1,1,1,0,1,0
Duplex à vendre quartier Targa,1200000.0,Marrakech,Hay Targa,96.0,2.0,3.0,0.0,,https://www.avito.ma/fr/hay_targa/appartements/Duplex_%C3%A0_vendre_quartier_Targa_56282756.htm,12500.0,,Ground floor,Upper mid-range,Medium,Marrakech | Hay Targa,1,1,1,1,1,0,1,0
Appartement moderne à vendre Prestigia 2ch,2400000.0,Marrakech,Agdal,,2.0,2.0,1.0,,https://www.avito.ma/fr/agdal/appartements/Appartement_moderne_%C3%A0_vendre_Prestigia_2ch_57740061.htm,,,Low floor,Premium,Unknown,Marrakech | Agdal,1,0,1,1,1,0,0,0
Studio à vendre quartier Semlalia Guéliz,820000.0,Marrakech,Semlalia,45.0,1.0,1.0,1.0,,https://www.avito.ma/fr/semlalia/appartements/Studio_%C3%A0_vendre_quartier_Semlalia_Gu%C3%A9liz_56100540.htm,18222.22,,Low floor,Mid-range,Small,Marrakech | Semlalia,1,1,1,1,1,0,0,0
Appartement Haut Standing – Val Fleuri,1900000.0,Casablanca,Val Fleuri,132.0,3.0,2.0,2.0,,https://www.avito.ma/fr/val_fleuri/appartements/Appartement_Haut_Standing___Val_Fleuri_50076119.htm,14393.94,,Low floor,Upper mid-range,Large,Casablanca | Val Fleuri,1,1,1,1,1,0,0,0
Appartement à vendre meublé,2450000.0,Marrakech,Route De Casablanca,125.0,2.0,2.0,2.0,,https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_%C3%A0_vendre_meubl%C3%A9_57737794.htm,19600.0,,Low floor,Premium,Large,Marrakech | Route De Casablanca,1,1,1,1,1,0,0,0
"Appartement meublé 76 m², ascenseur, syndic, 3 minutes de la gare",798000.0,Tanger,Tanja Balia,76.0,2.0,1.0,5.0,,https://www.avito.ma/fr/tanja_balia/appartements/Appartement_meubl%C3%A9_76_m%C2%B2__ascenseur__syndic__3_minutes_de_la_gare_57840933.htm,10500.0,,Mid floor,Mid-range,Medium,Tanger | Tanja Balia,1,1,1,1,1,0,0,0
"Appartement 102 m², 4 pièces, ascenseur, syndic, sur rue",1070000.0,Tanger,Tanja Balia,102.0,4.0,2.0,1.0,,https://www.avito.ma/fr/tanja_balia/appartements/Appartement_102_m%C2%B2__4_pi%C3%A8ces__ascenseur__syndic__sur_rue_57840938.htm,10490.2,,Low floor,Upper mid-range,Large,Tanger | Tanja Balia,1,1,1,1,1,0,0,0
Appartement à vendre 90 m² à Kénitra,630000.0,Kénitra,Alliance,90.0,2.0,2.0,1.0,,https://www.avito.ma/fr/alliance/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_K%C3%A9nitra_57202720.htm,7000.0,,Low floor,Mid-range,Medium,Kénitra | Alliance,1,1,1,1,1,0,0,0
Appartement à Vendre Quartier Charaf 93 m²,850000.0,Marrakech,Hay Charaf,93.0,2.0,1.0,0.0,,https://www.avito.ma/fr/hay_charaf/appartements/Appartement_%C3%A0_Vendre_Quartier_Charaf_93_m%C2%B2_57806972.htm,9139.78,,Ground floor,Mid-range,Medium,Marrakech | Hay Charaf,1,1,1,1,1,0,1,0
"Appartement terrasse 196 m², ascenseur, syndic, déclaration totale",1020000.0,Tanger,Tanja Balia,196.0,2.0,1.0,5.0,,https://www.avito.ma/fr/tanja_balia/appartements/Appartement_terrasse_196_m%C2%B2__ascenseur__syndic__d%C3%A9claration_totale_57840911.htm,5204.08,,Mid floor,Upper mid-range,Very large,Tanger | Tanja Balia,1,1,1,1,1,0,0,0
Vente Appartement 4 pièces de 135 m2 à Casablanca,2700000.0,Casablanca,Racine,135.0,3.0,3.0,4.0,,https://www.avito.ma/fr/racine/appartements/Vente_Appartement_4_pi%C3%A8ces_de_135_m2_%C3%A0_Casablanca_57786015.htm,20000.0,,Mid floor,Premium,Large,Casablanca | Racine,1,1,1,1,1,0,0,0
Appartement à vendre 56 m² à Marrakech,1008000.0,Marrakech,Guéliz,56.0,1.0,1.0,1.0,,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Marrakech_57403709.htm,18000.0,,Low floor,Upper mid-range,Medium,Marrakech | Guéliz,1,1,1,1,1,0,0,0
Découvrez la qualité au meilleur prix,805000.0,Casablanca,Al Qods,,2.0,2.0,2.0,,https://www.avito.ma/fr/al_qods/appartements/D%C3%A9couvrez_la_qualit%C3%A9_au_meilleur_prix_56173483.htm,,,Low floor,Mid-range,Unknown,Casablanca | Al Qods,1,0,1,1,1,0,0,0
Élégant Appartement 3 Chambres Avec Terrasse,4100000.0,Marrakech,Harti,117.0,3.0,2.0,5.0,,https://www.avito.ma/fr/harti/appartements/%C3%89l%C3%A9gant_Appartement_3_Chambres_Avec_Terrasse_57680934.htm,35042.74,,Mid floor,Premium,Large,Marrakech | Harti,1,1,1,1,1,0,0,0
