listing_url,price,city,district,surface_m2,rooms,bathrooms,floor,construction_year,price_per_m2,property_age,has_price,has_surface,has_rooms,has_bathrooms,has_floor,has_construction_year,is_ground_floor,is_basement
https://www.avito.ma/fr/hay_chmaou/appartements/Appartement_%C3%A0_vendre_57843571.htm,500000.0,Salé,Hay Chmaou,70.0,2.0,1.0,2.0,,7142.86,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/oulfa/appartements/CMN_HA_1920___Appartement_%C3%A0_vendre_%C3%A0_Oulfa_57324742.htm,1092000.0,Casablanca,Oulfa,78.0,2.0,2.0,5.0,1920.0,14000.0,106.0,1,1,1,1,1,1,0,0
https://www.avito.ma/fr/tanja_balia/appartements/Appartement_Haut_Standing_de_95_m%C2%B2_%C3%A0_Tanja_Balia_56603553.htm,1425000.0,Tanger,Tanja Balia,95.0,3.0,2.0,1.0,,15000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/nassim/appartements/Superbe_appartement_de_90_m%C2%B2_enti%C3%A8rement_r%C3%A9nov%C3%A9_57645554.htm,1260000.0,Casablanca,Nassim,90.0,2.0,1.0,1.0,,14000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_rahal/appartements/appartement_vue_piscine_2_chambres_%C3%A0_CASABAY_57759302.htm,1250000.0,Sidi Rahal,Toute la ville,87.0,2.0,2.0,0.0,,14367.82,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_140_m%C2%B2_%C3%A0_Sidi_Bouzid__bien_r%C3%A9nov%C3%A9_55546850.htm,480000.0,El Jadida,Autre Secteur,140.0,2.0,2.0,3.0,,3428.57,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Magnifique_Studio_de_50_m%C2%B2_au_c_ur_de_Gu%C3%A9liz_57634615.htm,1350000.0,Marrakech,Guéliz,50.0,1.0,1.0,5.0,,27000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/allal_el_fassi/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Marrakech_57843530.htm,1100000.0,Marrakech,Allal El Fassi,110.0,2.0,1.0,1.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/bouskoura/appartements/175015_Vente_Appt_%C3%A0_Bouskoura_Bouskoura_de_80_m%C2%B2_57651971.htm,900000.0,Bouskoura,,80.0,2.0,2.0,3.0,,11250.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/val_fleuri/appartements/CMN_MA_1139___Appartement_%C3%A0_vendre_%C3%A0_Val_Fleurie_57319442.htm,1800000.0,Casablanca,Val Fleuri,129.0,2.0,2.0,4.0,,13953.49,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_de_234_m%C2%B2_au_centre_ville__55228019.htm,3200000.0,Tanger,Centre Ville,234.0,3.0,2.0,6.0,,13675.21,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/semlalia/appartements/Appartement_de_standing_%C3%A0_vendre_%C3%A0_Marrakech_57813976.htm,1500000.0,Marrakech,Semlalia,89.0,2.0,2.0,3.0,,16853.93,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/deroua/appartements/Appartement_84m%C2%B2_%C3%A0_vendre__fiha_da3m__%C3%A0_Deroua_55850707.htm,520000.0,Deroua,Toute la ville,84.0,2.0,1.0,0.0,,6190.48,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/oulfa/appartements/Appart_78m_A_Mazola_Proche_CFC_57742070.htm,1050000.0,Casablanca,Oulfa,78.0,2.0,2.0,5.0,,13461.54,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/R%C3%A9sidence_Wifak__deuxi%C3%A8me_%C3%A9tage__Ain_Sebaa__Casablanca_57843520.htm,400000.0,Casablanca,Aïn Sebaâ,50.0,2.0,2.0,2.0,,8000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tanja_balia/appartements/Appartement_%C3%A0_vendre_de_71_m%C2%B2_Haut_Standing_56603707.htm,1050800.0,Tanger,Tanja Balia,71.0,2.0,1.0,1.0,,14800.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/route_de_casablanca/appartements/PROJET_NEUF_DE_HAUT_STANDING_PR%C3%88S_DE_LA_PALMERAIE_57507349.htm,960000.0,Marrakech,Route De Casablanca,60.0,1.0,1.0,1.0,,16000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/drissia/appartements/Appartement_151_m%C2%B2_%C3%A0_vendre___Drissia__Tanger_56956227.htm,1950000.0,Tanger,Drissia,151.0,3.0,2.0,9.0,,12913.91,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_ensoleill%C3%A9_dans_un_endroit_magnifique_pr%C3%A8s_du_golf_57732570.htm,600000.0,Benslimane,Autre Secteur,98.0,2.0,1.0,2.0,,6122.45,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ahlane/appartements/Opportunit%C3%A9_%C3%A0_Ahlane_Appartement_spacieux_%C3%A0_vendre_57557228.htm,1200000.0,Tanger,Ahlane,,2.0,2.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_socoma_85_m%C2%B2_quartier_pi%C3%A8ces_56266239.htm,750000.0,Marrakech,Autre Secteur,85.0,3.0,1.0,1.0,,8823.53,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Bel_Appartement_%C3%A0_vendre_80_m%C2%B2_%C3%A0_Oujda_700000_56652814.htm,700000.0,Oujda,Autre Secteur,80.0,2.0,1.0,3.0,,8750.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/tanja_balia/appartements/Spacieux_Appartement_%C3%A0_vendre_de_144_m%C2%B2_%C3%A0_Tanger_55775660.htm,2016000.0,Tanger,Tanja Balia,144.0,3.0,2.0,3.0,,14000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mimosas/appartements/Appartement_3_chambres_%C3%A0_vendre_57667536.htm,1090000.0,Kénitra,Mimosas,120.0,3.0,2.0,6.0,,9083.33,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/m_hamid/appartements/Appartement_2%C3%A8me_%C3%A9tage_Mhamid_9_57248351.htm,400000.0,Marrakech,M'Hamid,65.0,2.0,2.0,2.0,,6153.85,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/aouama_gharbia/appartements/Nouveaux_appartement_%C3%A0_vendre_de_50_m%C2%B2_%C3%A0_Tanger_53330018.htm,380000.0,Tanger,Aouama Gharbia,50.0,2.0,1.0,2.0,,7600.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/%C3%80_vendre_un_bel_appartement_56460277.htm,950000.0,Casablanca,Belvédère,105.0,2.0,2.0,5.0,,9047.62,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Marrakech_55643174.htm,720000.0,Marrakech,Autre Secteur,75.0,2.0,1.0,1.0,,9600.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/28__Confort_et_Qualit%C3%A9_Ain_Sebaa_57120970.htm,950000.0,Casablanca,Aïn Sebaâ,78.0,2.0,2.0,4.0,,12179.49,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_al_amal/appartements/Appartement_R_plus_deux_57843516.htm,375000.0,El Jadida,Hay Al Amal,67.0,2.0,1.0,2.0,,5597.01,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/asilah/appartements/Appartement_%C3%A0_Assilah_51739569.htm,450000.0,Asilah,Toute la ville,,2.0,2.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/43__Opportunit%C3%A9_Logement_Ain_Sebaa_57121468.htm,950000.0,Casablanca,Aïn Sebaâ,78.0,2.0,2.0,4.0,,12179.49,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Marrakech_57462903.htm,1400000.0,Marrakech,Guéliz,56.0,1.0,1.0,1.0,,25000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_1balcon_56240441.htm,470000.0,Marrakech,Autre Secteur,60.0,2.0,1.0,3.0,,7833.33,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_neuf_70m_56211723.htm,560000.0,Marrakech,Autre Secteur,70.0,3.0,1.0,0.0,,8000.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/mesnana/appartements/Appartement_%C3%A0_vendre_de_88m%C2%B2_%C3%A0_Mesnana_Tanger_56284282.htm,850000.0,Tanger,Mesnana,88.0,2.0,2.0,5.0,,9659.09,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sala_el_jadida/appartements/Tr%C3%A8s_jolie_appartement_88_m%C3%A8tres_%C3%A0_Sala_al_Jadida_57416683.htm,1200000.0,Salé,Sala El Jadida,88.0,3.0,2.0,2.0,,13636.36,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/les_portes_de_marrakech/appartements/Joli_appartement_%C3%A0_vendre_Abwab_Marrakech_57634279.htm,310000.0,Marrakech,Les Portes De Marrakech,57.0,2.0,1.0,4.0,,5438.6,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/semlalia/appartements/Un_Projet_Unique_Dans_Le_Quartier_Semlalia_57030483.htm,740000.0,Marrakech,Semlalia,,1.0,1.0,1.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/hivernage/appartements/Appartement_%C3%A0_vendre_126_m%C2%B2_Tafraoute_%C3%A0_Marrakech_57551501.htm,2583000.0,Marrakech,Hivernage,126.0,3.0,1.0,4.0,,20500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/el_haouzia/appartements/Appartement_%C3%A0_vendre_avec_subvention_57132219.htm,580000.0,Kénitra,El Haouzia,,2.0,2.0,3.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_neuf_haut_standing_56888994.htm,650000.0,Dar Bouazza,Toute la ville,66.0,2.0,2.0,3.0,,9848.48,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/casabarata/appartements/Appartement_spacieux_%C3%A0_vendre_%C3%A0_Casabarata_Tanger_57638497.htm,1590000.0,Tanger,Casabarata,,3.0,1.0,2.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/maarif/appartements/Studio_47m_Maarif_Proche_Twin_Center_57508882.htm,1080000.0,Casablanca,Maârif,47.0,1.0,1.0,4.0,,22978.72,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/el_majd/appartements/Superbe_appartement_%C3%A0_vendre_%C3%A0_Tanger_56817635.htm,650000.0,Tanger,El Majd,,3.0,1.0,4.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/les_princesses/appartements/Appartement_117m%C2%B2_%C3%A0_Les_Princesses_57770344.htm,1430000.0,Casablanca,Les Princesses,117.0,2.0,2.0,5.0,,12222.22,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/californie/appartements/Studio_%C3%A0_vendre_52_m%C2%B2_%C3%A0_Californie_56564882.htm,1100000.0,Casablanca,Californie,58.0,1.0,1.0,2.0,,18965.52,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/quartier_du_parc/appartements/Superbe_studio_au_Quartier_du_Parc_57191208.htm,830000.0,Mohammedia,Quartier Du Parc,65.0,1.0,1.0,0.0,,12769.23,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/mabrouka/appartements/Appartement_meubl%C3%A9_piscine_Haut_standing_57415945.htm,1200000.0,Marrakech,Mabrouka,70.0,2.0,2.0,1.0,,17142.86,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_111_m%C2%B2_%C3%A0_Marrakech_57757647.htm,2600000.0,Marrakech,Guéliz,111.0,2.0,2.0,1.0,,23423.42,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/la_colline/appartements/Appartement_%C3%A0_vendre_79_m%C2%B2_%C3%A0_Mohammedia_57722735.htm,890000.0,Mohammedia,La Colline,79.0,2.0,2.0,3.0,,11265.82,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hivernage/appartements/APPARTEMENT_%C3%80_VENDRE_AU_C_UR_DE_GUELIZ_57713078.htm,1500000.0,Marrakech,Hivernage,150.0,2.0,2.0,4.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/centre_ville/appartements/Appartement_108m%C2%B2_r%C3%A9nov%C3%A9___Rue_Al_Farabi_57843445.htm,2300000.0,Tanger,Centre Ville,108.0,3.0,2.0,7.0,,21296.3,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/casablanca_finance_city/appartements/Projet_neuf___Studios_Haut_Standing_%C3%A0_5_min_de_CFC_57745124.htm,770000.0,Casablanca,Casablanca Finance City,50.0,1.0,1.0,5.0,,15400.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/wifak/appartements/Appartement_Haut_Standing_Wifak_57630734.htm,1250000.0,Témara,Wifak,102.0,2.0,2.0,0.0,,12254.9,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_deux_fa%C3%A7ades_57676901.htm,900000.0,Essaouira,Centre Ville,,2.0,1.0,2.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/casablanca_finance_city/appartements/Appartement_3_Chambre_vente_%C3%A0_Quartier_CFC_57531652.htm,5000000.0,Casablanca,Casablanca Finance City,,3.0,3.0,10.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartements_118m_Haut_Standing_Maarif_Ex_57320392.htm,1750000.0,Casablanca,Maârif,118.0,3.0,2.0,5.0,,14830.51,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/2_mars/appartements/CMN_ME_1691___Appartement_%C3%A0_vendre_%C3%A0_2_Mars_57340227.htm,2100000.0,Casablanca,2 Mars,156.0,3.0,2.0,5.0,,13461.54,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/BEN_MA_1119___Appartement_%C3%A0_vendre_%C3%A0_Mansouria_B____57356776.htm,1640000.0,Benslimane,Autre Secteur,109.0,2.0,2.0,3.0,,15045.87,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/roches_noires/appartements/Superbe_Appartement_de_90m%C2%B2___880000dhs_57596390.htm,880000.0,Casablanca,Roches Noires,90.0,2.0,2.0,1.0,,9777.78,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/maarif/appartements/Immeuble_Haut_standing_%C3%A0_Yacoub_Mansour_57290481.htm,1300000.0,Casablanca,Maârif,,2.0,2.0,6.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/bachkou/appartements/Studio_id%C3%A9al_pour_investissement_47m%C2%B2_57624295.htm,1205000.0,Casablanca,Bachkou,47.0,1.0,2.0,3.0,,25638.3,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/palmier/appartements/Studio_%C3%A0_vendre_33m%C2%B2_%C3%A0_Palmier_57737757.htm,970000.0,Casablanca,Palmier,33.0,1.0,1.0,3.0,,29393.94,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/CMN_MA_2450___Appartement_%C3%A0_vendre_%C3%A0_Bd_Anoual_57276428.htm,1800000.0,Casablanca,Autre Secteur,114.0,3.0,2.0,3.0,,15789.47,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hivernage/appartements/Appartement_%C3%A0_vendre_100_m%C2%B2_%C3%A0_Marrakech_57764655.htm,2400000.0,Marrakech,Hivernage,100.0,2.0,2.0,5.0,,24000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Studio_49m_Neuf_Proche_Tram_Anoual_57486720.htm,1020000.0,Casablanca,Quartier Des Hôpitaux,49.0,1.0,1.0,2.0,,20816.33,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appart_105m_A_R%C3%A9sidence_Casa_Park_Sidi_Maarouf_57384299.htm,1250000.0,Casablanca,Sidi Maarouf,105.0,3.0,2.0,1.0,,11904.76,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/asilah/appartements/Appartement_vue_sur_mer_%C3%A0_vendre_%C3%A0_Asilah_57749648.htm,2000000.0,Asilah,Toute la ville,150.0,3.0,3.0,4.0,,13333.33,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_R_plus_deux____pr%C3%A8s_de_la_facult%C3%A9_56354412.htm,540000.0,El Jadida,Autre Secteur,96.0,2.0,2.0,0.0,,5625.0,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/almaz/appartements/Appartement_74_m%C2%B2_%C3%A0_ALMAZ_57443082.htm,830000.0,Casablanca,Almaz,74.0,2.0,1.0,1.0,,11216.22,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/palmeraie/appartements/Bel_Appartement_Moderne_Aux_Palmeraies_%C3%80_Vendre_57779634.htm,1500000.0,Marrakech,Palmeraie,85.0,2.0,2.0,1.0,,17647.06,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/semlalia/appartements/Duplex_Avec_Cour_Spacieuse_En_R%C3%A9sidence_Ferm%C3%A9e_57397321.htm,1800000.0,Marrakech,Semlalia,,2.0,2.0,0.0,,,,1,0,1,1,1,0,1,0
https://www.avito.ma/fr/ma%C3%A2rif_extension/appartements/Appart_68m_Maarif_Ex_Pr%C3%A8s_Carrefour_Yacoub_57779357.htm,920000.0,Casablanca,Maârif Extension,68.0,2.0,2.0,0.0,,13529.41,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/m_hamid/appartements/Appartement_112_m%C3%A8tres__3_fa%C3%A7ades_avec_soutien_56223074.htm,830000.0,Marrakech,M'Hamid,112.0,3.0,1.0,2.0,,7410.71,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/racine/appartements/CMN_MA_2188___Appartement_%C3%A0_vendre_%C3%A0_Racine_56537855.htm,1680000.0,Casablanca,Racine,144.0,3.0,1.0,1.0,,11666.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/2_mars/appartements/CMN_ME_1690___Appartement_%C3%A0_vendre_%C3%A0_2_Mars_57325115.htm,1700000.0,Casablanca,2 Mars,85.0,2.0,2.0,5.0,,20000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/martil/appartements/Appartement_meubl%C3%A9_neuf_sur_corniche_Martil_57833371.htm,1500000.0,Martil,Toute la ville,150.0,3.0,1.0,4.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_al_wahda/appartements/Appartement_%C3%A0_vendre_55592654.htm,770000.0,Mohammedia,Hay Al Wahda,,3.0,1.0,3.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/lamkansa/appartements/Vente_Urgente_Appartement_%C3%89conomique_AinChock_Lamkansa4_57814995.htm,430000.0,Lamkansa,Toute la ville,60.0,2.0,2.0,3.0,,7166.67,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/quartier_du_parc/appartements/Appartement_%C3%A0_Mohammedia_au_quartier_du_Parc_57567583.htm,1450000.0,Mohammedia,Quartier Du Parc,125.0,3.0,2.0,2.0,,11600.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/victor_hugo/appartements/Appartement_%C3%A0_vendre_61_m%C2%B2_Victor_Hugo_57843332.htm,1600000.0,Marrakech,Victor Hugo,61.0,1.0,1.0,2.0,,26229.51,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/victoria/appartements/DES_Appartements_de_109_m%C2%B2_%C3%A0_Victoria___BOUSKOURA_56454082.htm,855000.0,Bouskoura,Victoria,115.0,3.0,2.0,1.0,,7434.78,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/aouama_gharbia/appartements/Lancement_projets_appartements_pr%C3%A8s_Mahatta_Jadida_55013303.htm,380000.0,Tanger,Aouama Gharbia,,2.0,1.0,2.0,,,,1,0,1,1,1,0,0,0
https://www.avito.ma/fr/californie/appartements/Appart__78_m2_Haut_stand__Lot_Al_baraka_Californie_57843308.htm,940000.0,Casablanca,Californie,78.0,2.0,2.0,3.0,,12051.28,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/CMN_AC_2063___Appartement_%C3%A0_vendre_%C3%A0_Sidi_Maarouf_57349576.htm,900000.0,Casablanca,Sidi Maarouf,85.0,2.0,2.0,3.0,,10588.24,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/marina/appartements/Appartement_%C3%A0_vendre_140_m%C2%B2_la_marina_Casablanca_56471980.htm,3900000.0,Casablanca,Marina,155.0,2.0,3.0,4.0,,25161.29,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/californie/appartements/3_Chambres_%C3%A0_vendre_112_m%C2%B2_%C3%A0_Californie_56564980.htm,2000000.0,Casablanca,Californie,117.0,3.0,2.0,2.0,,17094.02,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ouled_te%C3%AFma/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_Limoune_%C3%A0_Ouled_Te%C3%AFma_56824722.htm,585000.0,Ouled Teïma,Toute la ville,90.0,3.0,1.0,1.0,,6500.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/beaus%C3%A9jour/appartements/CMN_HA_1859___Appartement_%C3%A0_vendre_%C3%A0_Beaus%C3%A9jour_57245367.htm,1270000.0,Casablanca,Beauséjour,95.0,2.0,2.0,3.0,,13368.42,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/administratif/appartements/Appartement_%C3%A0_vendre_210_m%C2%B2_%C3%A0_Tanger_57843267.htm,3360000.0,Tanger,Administratif,210.0,3.0,2.0,7.0,,16000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/californie/appartements/3_Chambres_%C3%A0_vendre_143_m%C2%B2_%C3%A0_Californie_56512306.htm,2255000.0,Casablanca,Californie,143.0,3.0,2.0,3.0,,15769.23,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/hay_hassani/appartements/Appartement_meubl%C3%A9_3_chambres_%C3%A0_vendre_Tanger_57304897.htm,650000.0,Tanger,Hay Hassani,70.0,3.0,1.0,6.0,,9285.71,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Marrakech_57585644.htm,1200000.0,Marrakech,Guéliz,60.0,1.0,1.0,4.0,,20000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/m_hamid/appartements/Appartement_neuf_%C3%A0_vendre_71_m%C2%B2_%C3%A0_Marrakech_53696929.htm,460000.0,Marrakech,M'Hamid,71.0,3.0,2.0,1.0,,6478.87,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/maarif/appartements/Studio_Neuf_JamaisHabit%C3%A9__62M%C2%B2_Tram_Busway_Ghandi_57189622.htm,880000.0,Casablanca,Maârif,62.0,1.0,1.0,2.0,,14193.55,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/A_vendre_un_appart_de_4_chambres_sans_voisins_57375208.htm,3400000.0,Casablanca,Quartier Des Hôpitaux,274.0,4.0,3.0,5.0,,12408.76,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/dar_bouazza/appartements/Superbe_appartement_%C3%A0_Dar_Bouazza_57699278.htm,2850000.0,Dar Bouazza,Toute la ville,199.0,4.0,3.0,1.0,,14321.61,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/du_golf/appartements/Superbe_appartement_%C3%A0_vendre_dans_le_quartier_Golf__route_des_Rmilat_57030107.htm,960000.0,Tanger,Du Golf,79.0,2.0,1.0,4.0,,12151.9,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/mabrouka/appartements/Appartements_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Marrakech_57418106.htm,560000.0,Marrakech,Mabrouka,56.0,2.0,1.0,1.0,,10000.0,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/said_hajji/appartements/Appartement_%C3%A0_vendre_opportunit%C3%A9_unique_%C3%A0_Sa%C3%AFd_Hajji___Sal%C3%A9_57812395.htm,620000.0,Salé,Said Hajji,70.0,2.0,1.0,3.0,,8857.14,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/agdal/appartements/Appartement_d_exception_%C3%A0_vendre_au_c_ur_d_Agdal_57779106.htm,2300000.0,Rabat,Agdal,,3.0,2.0,0.0,,,,1,0,1,1,1,0,1,0
https://www.avito.ma/fr/gauthier/appartements/Appartement_%C3%A0_vendre_51_m%C2%B2_%C3%A0_Casablanca_57808527.htm,1000000.0,Casablanca,Gauthier,51.0,1.0,1.0,3.0,,19607.84,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_%C3%A0_vendre_85_m%C2%B2_%C3%A0_Sidi_Rahal_57616748.htm,990000.0,Sidi Rahal,Toute la ville,85.0,2.0,1.0,0.0,,11647.06,,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/Spacieux_appartement_deux_fa%C3%A7ades_Belv%C3%A9d%C3%A8re_57130099.htm,1100000.0,Casablanca,Belvédère,163.0,2.0,2.0,1.0,,6748.47,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/ziatene/appartements/Duplex_meubl%C3%A9_%C3%A0_vendre_pr%C3%A8s_du_stade_Ibn_Batouta_57110774.htm,1300000.0,Tanger,Ziatene,140.0,2.0,1.0,4.0,,9285.71,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/quartier_du_parc/appartements/Appartement_%C3%A0_vendre_104_m%C2%B2_%C3%A0_Mohammedia_57711440.htm,1590000.0,Mohammedia,Quartier Du Parc,104.0,2.0,2.0,5.0,,15288.46,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_%C3%A0_vendre_74_m%C2%B2_%C3%A0_Casablanca_57677252.htm,780000.0,Casablanca,Sidi Maarouf,74.0,2.0,2.0,2.0,,10540.54,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/sala_el_jadida/appartements/Appartement_109_m%C2%B2_%C3%A0_Sal%C3%A9_en_cours_de_construction_57366961.htm,1320000.0,Salé,Sala El Jadida,109.0,3.0,2.0,1.0,,12110.09,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/anfa/appartements/Appartement_traversant_avec_vue_mer_Dernier_%C3%A9tage_57401272.htm,2300000.0,Casablanca,Anfa,121.0,2.0,1.0,5.0,,19008.26,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/val_fleuri/appartements/Appartement_%C3%A0_vendre_136_m%C2%B2_%C3%A0_Casablanca_57734809.htm,2500000.0,Casablanca,Val Fleuri,136.0,3.0,2.0,4.0,,18382.35,,1,1,1,1,1,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/%C3%80_VENDRE_APPARTEMENT_SALON_3_CHAMBRES_70m2_57279776.htm,735000.0,Casablanca,Autre Secteur,70.0,3.0,2.0,1.0,,10500.0,,1,1,1,1,1,0,0,0
